agency_cd,site_no,Date,q_cfs,X_00060_00003_cd,Site
USGS,06752280,2021-09-26,2.81,A,Boxelder
USGS,06752280,2021-09-27,2.52,A,Boxelder
USGS,06752280,2021-09-28,2.29,A,Boxelder
USGS,06752280,2021-09-29,5.07,A,Boxelder
USGS,06752280,2021-09-30,20.2,A,Boxelder
USGS,06752280,2021-10-01,18.8,A,Boxelder
USGS,06752280,2021-10-02,16.8,A,Boxelder
USGS,06752280,2021-10-03,9.43,A,Boxelder
USGS,06752280,2021-10-04,6.98,A,Boxelder
USGS,06752280,2021-10-05,4.21,A,Boxelder
USGS,06752280,2021-10-06,6.28,A,Boxelder
USGS,06752280,2021-10-07,7.61,A,Boxelder
USGS,06752280,2021-10-08,10.4,A,Boxelder
USGS,06752280,2021-10-09,10,A,Boxelder
USGS,06752280,2021-10-10,8.79,A,Boxelder
USGS,06752280,2021-10-11,18,A,Boxelder
USGS,06752280,2021-10-12,2.71,A,Boxelder
USGS,06752280,2021-10-13,6.51,A,Boxelder
USGS,06752280,2021-10-14,2.36,A,Boxelder
USGS,06752280,2021-10-15,8.15,A,Boxelder
USGS,06752280,2021-10-16,19.9,A,Boxelder
USGS,06752280,2021-10-17,13.7,A,Boxelder
USGS,06752280,2021-10-18,11.3,A,Boxelder
USGS,06752280,2021-10-19,6.42,A,Boxelder
USGS,06752280,2021-10-20,9.11,A,Boxelder
USGS,06752280,2021-10-21,9.65,A,Boxelder
USGS,06752280,2021-10-22,10.4,A,Boxelder
USGS,06752280,2021-10-23,12.1,A,Boxelder
USGS,06752280,2021-10-24,12.6,A,Boxelder
USGS,06752280,2021-10-25,13.7,A,Boxelder
USGS,06752280,2021-10-26,15.5,A,Boxelder
USGS,06752280,2021-10-27,18.7,A,Boxelder
USGS,06752280,2021-10-28,14.3,A,Boxelder
USGS,06752280,2021-10-29,9.95,A,Boxelder
USGS,06752280,2021-10-30,49.7,A,Boxelder
USGS,06752280,2021-10-31,99,A,Boxelder
USGS,06752280,2021-11-01,83.8,A,Boxelder
USGS,06752280,2021-11-02,34.6,A,Boxelder
USGS,06752280,2021-11-03,2.45,A,Boxelder
USGS,06752280,2021-11-04,2.52,A,Boxelder
USGS,06752280,2021-11-05,2.69,A,Boxelder
USGS,06752280,2021-11-06,2.8,A,Boxelder
USGS,06752280,2021-11-07,2.97,A,Boxelder
USGS,06752280,2021-11-08,3.08,A,Boxelder
USGS,06752280,2021-11-09,3.28,A,Boxelder
USGS,06752280,2021-11-10,3.39,A,Boxelder
USGS,06752280,2021-11-11,3.46,A,Boxelder
USGS,06752280,2021-11-12,3.41,A,Boxelder
USGS,06752280,2021-11-13,3.64,A,Boxelder
USGS,06752280,2021-11-14,3.68,A,Boxelder
USGS,06752280,2021-11-15,3.7,A,Boxelder
USGS,06752280,2021-11-16,3.89,A,Boxelder
USGS,06752280,2021-11-17,3.79,A,Boxelder
USGS,06752280,2021-11-18,3.89,A,Boxelder
USGS,06752280,2021-11-19,3.86,A,Boxelder
USGS,06752280,2021-11-20,3.92,A,Boxelder
USGS,06752280,2021-11-21,3.74,A,Boxelder
USGS,06752280,2021-11-22,3.59,A,Boxelder
USGS,06752280,2021-11-23,3.62,A,Boxelder
USGS,06752280,2021-11-24,3.42,A,Boxelder
USGS,06752280,2021-11-25,3.35,A,Boxelder
USGS,06752280,2021-11-26,3.5,A,Boxelder
USGS,06752280,2021-11-27,3.35,A,Boxelder
USGS,06752280,2021-11-28,3.27,A,Boxelder
USGS,06752280,2021-11-29,3.23,A,Boxelder
USGS,06752280,2021-11-30,3.2,A,Boxelder
USGS,06752280,2021-12-01,3.33,A,Boxelder
USGS,06752280,2021-12-02,3.28,A,Boxelder
USGS,06752280,2021-12-03,3.24,A,Boxelder
USGS,06752280,2021-12-04,3.35,A,Boxelder
USGS,06752280,2021-12-05,3.31,A,Boxelder
USGS,06752280,2021-12-06,3.31,A,Boxelder
USGS,06752280,2021-12-07,3.55,A,Boxelder
USGS,06752280,2021-12-08,3.49,A,Boxelder
USGS,06752280,2021-12-09,3.57,A,Boxelder
USGS,06752280,2021-12-10,3.58,A,Boxelder
USGS,06752280,2021-12-11,3.51,A,Boxelder
USGS,06752280,2021-12-12,3.54,A,Boxelder
USGS,06752280,2021-12-13,3.53,A,Boxelder
USGS,06752280,2021-12-14,3.53,A,Boxelder
USGS,06752280,2021-12-15,3.84,A,Boxelder
USGS,06752280,2021-12-16,3.88,A,Boxelder
USGS,06752280,2021-12-17,3.61,A,Boxelder
USGS,06752280,2021-12-18,3.37,A,Boxelder
USGS,06752280,2021-12-19,3.32,A,Boxelder
USGS,06752280,2021-12-20,3.36,A,Boxelder
USGS,06752280,2021-12-21,3.32,A,Boxelder
USGS,06752280,2021-12-22,3.56,A,Boxelder
USGS,06752280,2021-12-23,3.75,A,Boxelder
USGS,06752280,2021-12-24,4.06,A,Boxelder
USGS,06752280,2021-12-25,4.16,A,Boxelder
USGS,06752280,2021-12-26,3.84,A,Boxelder
USGS,06752280,2021-12-27,3.72,A,Boxelder
USGS,06752280,2021-12-28,3.81,A,Boxelder
USGS,06752280,2021-12-29,3.58,A,Boxelder
USGS,06752280,2021-12-30,3.41,A,Boxelder
USGS,06752280,2021-12-31,3.44,A,Boxelder
USGS,06752280,2022-01-01,3.62,A,Boxelder
USGS,06752280,2022-01-02,4.28,A e,Boxelder
USGS,06752280,2022-01-03,3.65,A e,Boxelder
USGS,06752280,2022-01-04,4,A,Boxelder
USGS,06752280,2022-01-05,5.44,A,Boxelder
USGS,06752280,2022-01-06,8.59,A,Boxelder
USGS,06752280,2022-01-07,6.38,A,Boxelder
USGS,06752280,2022-01-08,7.43,A,Boxelder
USGS,06752280,2022-01-09,6.02,A,Boxelder
USGS,06752280,2022-01-10,5.64,A,Boxelder
USGS,06752280,2022-01-11,5.34,A,Boxelder
USGS,06752280,2022-01-12,5.37,A,Boxelder
USGS,06752280,2022-01-13,5.51,A e,Boxelder
USGS,06752280,2022-01-14,5.4,A e,Boxelder
USGS,06752280,2022-01-15,5.52,A,Boxelder
USGS,06752280,2022-01-16,5.39,A e,Boxelder
USGS,06752280,2022-01-17,4.49,A e,Boxelder
USGS,06752280,2022-01-18,3.94,A e,Boxelder
USGS,06752280,2022-01-19,3.92,A,Boxelder
USGS,06752280,2022-01-20,3.92,A,Boxelder
USGS,06752280,2022-01-21,3.98,A,Boxelder
USGS,06752280,2022-01-22,4.23,A,Boxelder
USGS,06752280,2022-01-23,3.96,A,Boxelder
USGS,06752280,2022-01-24,3.97,A,Boxelder
USGS,06752280,2022-01-25,4.1,A,Boxelder
USGS,06752280,2022-01-26,4.15,A,Boxelder
USGS,06752280,2022-01-27,3.88,A,Boxelder
USGS,06752280,2022-01-28,4.88,A,Boxelder
USGS,06752280,2022-01-29,4.23,A,Boxelder
USGS,06752280,2022-01-30,4.35,A,Boxelder
USGS,06752280,2022-01-31,4.28,A,Boxelder
USGS,06752280,2022-02-01,4.24,A,Boxelder
USGS,06752280,2022-02-02,6.5,A,Boxelder
USGS,06752280,2022-02-03,4.99,A,Boxelder
USGS,06752280,2022-02-04,6.12,A,Boxelder
USGS,06752280,2022-02-05,6.02,A,Boxelder
USGS,06752280,2022-02-06,5.05,A,Boxelder
USGS,06752280,2022-02-07,4.42,A,Boxelder
USGS,06752280,2022-02-08,3.85,A,Boxelder
USGS,06752280,2022-02-09,3.65,A,Boxelder
USGS,06752280,2022-02-10,3.61,A,Boxelder
USGS,06752280,2022-02-11,3.45,A,Boxelder
USGS,06752280,2022-02-12,3.27,A,Boxelder
USGS,06752280,2022-02-13,3.36,A,Boxelder
USGS,06752280,2022-02-14,3.38,A,Boxelder
USGS,06752280,2022-02-15,5.67,A,Boxelder
USGS,06752280,2022-02-16,10.8,A,Boxelder
USGS,06752280,2022-02-17,8.26,A,Boxelder
USGS,06752280,2022-02-18,8.26,A,Boxelder
USGS,06752280,2022-02-19,11.7,A,Boxelder
USGS,06752280,2022-02-20,11,A,Boxelder
USGS,06752280,2022-02-21,10.8,A,Boxelder
USGS,06752280,2022-02-22,9.08,A,Boxelder
USGS,06752280,2022-02-23,11.4,A,Boxelder
USGS,06752280,2022-02-24,8.6,A,Boxelder
USGS,06752280,2022-02-25,8.82,A,Boxelder
USGS,06752280,2022-02-26,16,A,Boxelder
USGS,06752280,2022-02-27,25.3,A,Boxelder
USGS,06752280,2022-02-28,25.3,A,Boxelder
USGS,06752280,2022-03-01,20,A,Boxelder
USGS,06752280,2022-03-02,26,A,Boxelder
USGS,06752280,2022-03-03,21.4,A,Boxelder
USGS,06752280,2022-03-04,7.76,A,Boxelder
USGS,06752280,2022-03-05,10.4,A,Boxelder
USGS,06752280,2022-03-06,7.83,A,Boxelder
USGS,06752280,2022-03-07,6.91,A,Boxelder
USGS,06752280,2022-03-08,6.46,A,Boxelder
USGS,06752280,2022-03-09,6.13,A,Boxelder
USGS,06752280,2022-03-10,6.17,A,Boxelder
USGS,06752280,2022-03-11,6.09,A,Boxelder
USGS,06752280,2022-03-12,6.2,A,Boxelder
USGS,06752280,2022-03-13,6.69,A,Boxelder
USGS,06752280,2022-03-14,5.71,A,Boxelder
USGS,06752280,2022-03-15,6.06,A,Boxelder
USGS,06752280,2022-03-16,6.38,A,Boxelder
USGS,06752280,2022-03-17,13.4,A,Boxelder
USGS,06752280,2022-03-18,10,A,Boxelder
USGS,06752280,2022-03-19,7.83,A,Boxelder
USGS,06752280,2022-03-20,7.05,A,Boxelder
USGS,06752280,2022-03-21,6.84,A,Boxelder
USGS,06752280,2022-03-22,6.69,A,Boxelder
USGS,06752280,2022-03-23,7.32,A,Boxelder
USGS,06752280,2022-03-24,6.84,A,Boxelder
USGS,06752280,2022-03-25,6.6,A,Boxelder
USGS,06752280,2022-03-26,6.72,A,Boxelder
USGS,06752280,2022-03-27,6.74,A,Boxelder
USGS,06752280,2022-03-28,6.71,A,Boxelder
USGS,06752280,2022-03-29,7.13,A,Boxelder
USGS,06752280,2022-03-30,7.69,A,Boxelder
USGS,06752280,2022-03-31,6.75,A,Boxelder
USGS,06752280,2022-04-01,5.07,A,Boxelder
USGS,06752280,2022-04-02,3.02,A,Boxelder
USGS,06752280,2022-04-03,3,A,Boxelder
USGS,06752280,2022-04-04,3,A,Boxelder
USGS,06752280,2022-04-05,2.92,A,Boxelder
USGS,06752280,2022-04-06,5.84,A,Boxelder
USGS,06752280,2022-04-07,9.44,A,Boxelder
USGS,06752280,2022-04-08,5.66,A,Boxelder
USGS,06752280,2022-04-09,6.19,A,Boxelder
USGS,06752280,2022-04-10,8,A,Boxelder
USGS,06752280,2022-04-11,6.42,A,Boxelder
USGS,06752280,2022-04-12,5.35,A,Boxelder
USGS,06752280,2022-04-13,5.23,A,Boxelder
USGS,06752280,2022-04-14,5.21,A,Boxelder
USGS,06752280,2022-04-15,4.74,A,Boxelder
USGS,06752280,2022-04-16,5.09,A,Boxelder
USGS,06752280,2022-04-17,4.41,A,Boxelder
USGS,06752280,2022-04-18,3.61,A,Boxelder
USGS,06752280,2022-04-19,4.2,A,Boxelder
USGS,06752280,2022-04-20,4.25,A,Boxelder
USGS,06752280,2022-04-21,5.04,A,Boxelder
USGS,06752280,2022-04-22,26,A,Boxelder
USGS,06752280,2022-04-23,26.1,A,Boxelder
USGS,06752280,2022-04-24,22.5,A,Boxelder
USGS,06752280,2022-04-25,35,A,Boxelder
USGS,06752280,2022-04-26,78.1,A,Boxelder
USGS,06752280,2022-04-27,120,A,Boxelder
USGS,06752280,2022-04-28,206,A,Boxelder
USGS,06752280,2022-04-29,115,A,Boxelder
USGS,06752280,2022-04-30,89.2,A,Boxelder
USGS,06752280,2022-05-01,22.5,A,Boxelder
USGS,06752280,2022-05-02,45.4,A,Boxelder
USGS,06752280,2022-05-03,19.4,A,Boxelder
USGS,06752280,2022-05-04,55.8,A,Boxelder
USGS,06752280,2022-05-05,29.1,A,Boxelder
USGS,06752280,2022-05-06,13.2,A,Boxelder
USGS,06752280,2022-05-07,15.7,A,Boxelder
USGS,06752280,2022-05-08,118,A,Boxelder
USGS,06752280,2022-05-09,114,A,Boxelder
USGS,06752280,2022-05-10,40.2,A,Boxelder
USGS,06752280,2022-05-11,368,A,Boxelder
USGS,06752280,2022-05-12,398,A,Boxelder
USGS,06752280,2022-05-13,217,A,Boxelder
USGS,06752280,2022-05-14,195,A,Boxelder
USGS,06752280,2022-05-15,386,A,Boxelder
USGS,06752280,2022-05-16,664,A,Boxelder
USGS,06752280,2022-05-17,542,A,Boxelder
USGS,06752280,2022-05-18,605,A,Boxelder
USGS,06752280,2022-05-19,992,A,Boxelder
USGS,06752280,2022-05-20,989,A,Boxelder
USGS,06752280,2022-05-21,489,A,Boxelder
USGS,06752280,2022-05-22,177,A,Boxelder
USGS,06752280,2022-05-23,183,A,Boxelder
USGS,06752280,2022-05-24,126,A,Boxelder
USGS,06752280,2022-05-25,44.3,A,Boxelder
USGS,06752280,2022-05-26,106,A,Boxelder
USGS,06752280,2022-05-27,191,A,Boxelder
USGS,06752280,2022-05-28,194,A,Boxelder
USGS,06752280,2022-05-29,280,A,Boxelder
USGS,06752280,2022-05-30,190,A,Boxelder
USGS,06752280,2022-05-31,77.6,A,Boxelder
USGS,06752280,2022-06-01,46.6,A,Boxelder
USGS,06752280,2022-06-02,185,A,Boxelder
USGS,06752280,2022-06-03,436,A,Boxelder
USGS,06752280,2022-06-04,594,A,Boxelder
USGS,06752280,2022-06-05,556,A,Boxelder
USGS,06752280,2022-06-06,613,A,Boxelder
USGS,06752280,2022-06-07,890,A,Boxelder
USGS,06752280,2022-06-08,850,A,Boxelder
USGS,06752280,2022-06-09,844,A,Boxelder
USGS,06752280,2022-06-10,1120,A,Boxelder
USGS,06752280,2022-06-11,1250,A,Boxelder
USGS,06752280,2022-06-12,1640,A,Boxelder
USGS,06752280,2022-06-13,1330,A,Boxelder
USGS,06752280,2022-06-14,911,A,Boxelder
USGS,06752280,2022-06-15,513,A,Boxelder
USGS,06752280,2022-06-16,240,A,Boxelder
USGS,06752280,2022-06-17,267,A,Boxelder
USGS,06752280,2022-06-18,562,A,Boxelder
USGS,06752280,2022-06-19,444,A,Boxelder
USGS,06752280,2022-06-20,313,A,Boxelder
USGS,06752280,2022-06-21,151,A,Boxelder
USGS,06752280,2022-06-22,186,A,Boxelder
USGS,06752280,2022-06-23,164,A,Boxelder
USGS,06752280,2022-06-24,154,A,Boxelder
USGS,06752280,2022-06-25,305,A,Boxelder
USGS,06752280,2022-06-26,239,A,Boxelder
USGS,06752280,2022-06-27,266,A,Boxelder
USGS,06752280,2022-06-28,173,A,Boxelder
USGS,06752280,2022-06-29,106,A,Boxelder
USGS,06752280,2022-06-30,95.1,A,Boxelder
USGS,06752280,2022-07-01,111,A,Boxelder
USGS,06752280,2022-07-02,83.8,A,Boxelder
USGS,06752280,2022-07-03,54.6,A,Boxelder
USGS,06752280,2022-07-04,192,A,Boxelder
USGS,06752280,2022-07-05,129,A,Boxelder
USGS,06752280,2022-07-06,171,A,Boxelder
USGS,06752280,2022-07-07,157,A,Boxelder
USGS,06752280,2022-07-08,142,A,Boxelder
USGS,06752280,2022-07-09,162,A,Boxelder
USGS,06752280,2022-07-10,150,A,Boxelder
USGS,06752280,2022-07-11,138,A,Boxelder
USGS,06752280,2022-07-12,122,A,Boxelder
USGS,06752280,2022-07-13,107,A,Boxelder
USGS,06752280,2022-07-14,96.9,A,Boxelder
USGS,06752280,2022-07-15,134,A,Boxelder
USGS,06752280,2022-07-16,261,A,Boxelder
USGS,06752280,2022-07-17,160,A,Boxelder
USGS,06752280,2022-07-18,139,A,Boxelder
USGS,06752280,2022-07-19,105,A,Boxelder
USGS,06752280,2022-07-20,78.1,A,Boxelder
USGS,06752280,2022-07-21,69.4,A,Boxelder
USGS,06752280,2022-07-22,56.9,A,Boxelder
USGS,06752280,2022-07-23,49.4,A,Boxelder
USGS,06752280,2022-07-24,68.4,A,Boxelder
USGS,06752280,2022-07-25,73,A,Boxelder
USGS,06752280,2022-07-26,50.4,A,Boxelder
USGS,06752280,2022-07-27,23.4,A,Boxelder
USGS,06752280,2022-07-28,206,A,Boxelder
USGS,06752280,2022-07-29,119,A,Boxelder
USGS,06752280,2022-07-30,71.8,A,Boxelder
USGS,06752280,2022-07-31,23.9,A,Boxelder
USGS,06752280,2022-08-01,28.9,A,Boxelder
USGS,06752280,2022-08-02,42.6,A,Boxelder
USGS,06752280,2022-08-03,23.1,A,Boxelder
USGS,06752280,2022-08-04,17.5,A,Boxelder
USGS,06752280,2022-08-05,10.9,A,Boxelder
USGS,06752280,2022-08-06,27.6,A,Boxelder
USGS,06752280,2022-08-07,49,A,Boxelder
USGS,06752280,2022-08-08,16.1,A,Boxelder
USGS,06752280,2022-08-09,4.44,A,Boxelder
USGS,06752280,2022-08-10,3.7,A,Boxelder
USGS,06752280,2022-08-11,5.36,A,Boxelder
USGS,06752280,2022-08-12,4.73,A,Boxelder
USGS,06752280,2022-08-13,7.55,A,Boxelder
USGS,06752280,2022-08-14,34.6,A,Boxelder
USGS,06752280,2022-08-15,57.8,A,Boxelder
USGS,06752280,2022-08-16,183,A,Boxelder
USGS,06752280,2022-08-17,112,A,Boxelder
USGS,06752280,2022-08-18,73.2,A,Boxelder
USGS,06752280,2022-08-19,17.1,A,Boxelder
USGS,06752280,2022-08-20,13.6,A,Boxelder
USGS,06752280,2022-08-21,16.1,A,Boxelder
USGS,06752280,2022-08-22,41.1,A,Boxelder
USGS,06752280,2022-08-23,32.9,A,Boxelder
USGS,06752280,2022-08-24,9.82,A,Boxelder
USGS,06752280,2022-08-25,74.5,A,Boxelder
USGS,06752280,2022-08-26,135,A e,Boxelder
USGS,06752280,2022-08-27,143,A e,Boxelder
USGS,06752280,2022-08-28,148,A e,Boxelder
USGS,06752280,2022-08-29,123,A e,Boxelder
USGS,06752280,2022-08-30,142,A e,Boxelder
USGS,06752280,2022-08-31,157,A e,Boxelder
USGS,06752280,2022-09-01,83.9,A e,Boxelder
USGS,06752280,2022-09-02,4.85,A,Boxelder
USGS,06752280,2022-09-03,21.7,A,Boxelder
USGS,06752280,2022-09-04,10,A,Boxelder
USGS,06752280,2022-09-05,4.71,A,Boxelder
USGS,06752280,2022-09-06,3.12,A,Boxelder
USGS,06752280,2022-09-07,2,A,Boxelder
USGS,06752280,2022-09-08,10.7,A,Boxelder
USGS,06752280,2022-09-09,12.7,A,Boxelder
USGS,06752280,2022-09-10,31.4,A,Boxelder
USGS,06752280,2022-09-11,23.7,A,Boxelder
USGS,06752280,2022-09-12,33.1,A,Boxelder
USGS,06752280,2022-09-13,18.6,A,Boxelder
USGS,06752280,2022-09-14,9.82,A,Boxelder
USGS,06752280,2022-09-15,17.3,A,Boxelder
USGS,06752280,2022-09-16,33.1,A,Boxelder
USGS,06752280,2022-09-17,19.6,A,Boxelder
USGS,06752280,2022-09-18,17.6,A,Boxelder
USGS,06752280,2022-09-19,16.5,A,Boxelder
USGS,06752280,2022-09-20,11.7,A,Boxelder
USGS,06752280,2022-09-21,16.4,A,Boxelder
USGS,06752280,2022-09-22,48.9,A,Boxelder
USGS,06752280,2022-09-23,51,A,Boxelder
USGS,06752280,2022-09-24,28.6,A,Boxelder
USGS,06752280,2022-09-25,20.4,A,Boxelder
USGS,06752280,2022-09-26,14.2,A,Boxelder
USGS,06752280,2022-09-27,10.4,A,Boxelder
USGS,06752280,2022-09-28,4.91,A,Boxelder
USGS,06752280,2022-09-29,3.1,A,Boxelder
USGS,06752280,2022-09-30,6.76,A,Boxelder
USGS,06752280,2022-10-01,13.7,A,Boxelder
USGS,06752280,2022-10-02,14.7,A,Boxelder
USGS,06752280,2022-10-03,13.8,A,Boxelder
USGS,06752280,2022-10-04,7,A,Boxelder
USGS,06752280,2022-10-05,7.64,A,Boxelder
USGS,06752280,2022-10-06,5.69,A,Boxelder
USGS,06752280,2022-10-07,3.54,A,Boxelder
USGS,06752280,2022-10-08,4.14,A,Boxelder
USGS,06752280,2022-10-09,5.87,A,Boxelder
USGS,06752280,2022-10-10,8.11,A,Boxelder
USGS,06752280,2022-10-11,7.86,A,Boxelder
USGS,06752280,2022-10-12,7.49,A,Boxelder
USGS,06752280,2022-10-13,8.44,A,Boxelder
USGS,06752280,2022-10-14,11.3,A,Boxelder
USGS,06752280,2022-10-15,10.3,A,Boxelder
USGS,06752280,2022-10-16,8.24,A,Boxelder
USGS,06752280,2022-10-17,9.81,A,Boxelder
USGS,06752280,2022-10-18,16,A,Boxelder
USGS,06752280,2022-10-19,22,A,Boxelder
USGS,06752280,2022-10-20,17.5,A,Boxelder
USGS,06752280,2022-10-21,35.7,A,Boxelder
USGS,06752280,2022-10-22,88.3,A,Boxelder
USGS,06752280,2022-10-23,217,A,Boxelder
USGS,06752280,2022-10-24,207,A,Boxelder
USGS,06752280,2022-10-25,215,A,Boxelder
USGS,06752280,2022-10-26,240,A,Boxelder
USGS,06752280,2022-10-27,258,A,Boxelder
USGS,06752280,2022-10-28,268,A,Boxelder
USGS,06752280,2022-10-29,277,A,Boxelder
USGS,06752280,2022-10-30,149,A,Boxelder
USGS,06752280,2022-10-31,15.1,A,Boxelder
USGS,06752280,2022-11-01,10,A,Boxelder
USGS,06752280,2022-11-02,1.63,A,Boxelder
USGS,06752280,2022-11-03,2.03,A e,Boxelder
USGS,06752280,2022-11-04,1.96,A e,Boxelder
USGS,06752280,2022-11-05,1.98,A e,Boxelder
USGS,06752280,2022-11-06,2.01,A e,Boxelder
USGS,06752280,2022-11-07,2.03,A e,Boxelder
USGS,06752280,2022-11-08,2.08,A e,Boxelder
USGS,06752280,2022-11-09,2.1,A e,Boxelder
USGS,06752280,2022-11-10,2.15,A e,Boxelder
USGS,06752280,2022-11-11,2.2,A e,Boxelder
USGS,06752280,2022-11-12,2.21,A e,Boxelder
USGS,06752280,2022-11-13,2.22,A e,Boxelder
USGS,06752280,2022-11-14,2.23,A e,Boxelder
USGS,06752280,2022-11-15,2.26,A e,Boxelder
USGS,06752280,2022-11-16,2.29,A e,Boxelder
USGS,06752280,2022-11-17,2.31,A e,Boxelder
USGS,06752280,2022-11-18,2.35,A e,Boxelder
USGS,06752280,2022-11-19,2.39,A e,Boxelder
USGS,06752280,2022-11-20,2.41,A e,Boxelder
USGS,06752280,2022-11-21,2.41,A e,Boxelder
USGS,06752280,2022-11-22,2.46,A e,Boxelder
USGS,06752280,2022-11-23,2.51,A e,Boxelder
USGS,06752280,2022-11-24,2.55,A e,Boxelder
USGS,06752280,2022-11-25,2.59,A e,Boxelder
USGS,06752280,2022-11-26,2.63,A e,Boxelder
USGS,06752280,2022-11-27,2.7,A e,Boxelder
USGS,06752280,2022-11-28,2.77,A e,Boxelder
USGS,06752280,2022-11-29,2.83,A e,Boxelder
USGS,06752280,2022-11-30,2.81,A e,Boxelder
USGS,06752280,2022-12-01,2.75,A,Boxelder
USGS,06752280,2022-12-02,2.93,A,Boxelder
USGS,06752280,2022-12-03,2.65,A,Boxelder
USGS,06752280,2022-12-04,2.59,A,Boxelder
USGS,06752280,2022-12-05,2.59,A,Boxelder
USGS,06752280,2022-12-06,2.55,A,Boxelder
USGS,06752280,2022-12-07,2.56,A,Boxelder
USGS,06752280,2022-12-08,2.5,A,Boxelder
USGS,06752280,2022-12-09,2.45,A,Boxelder
USGS,06752280,2022-12-10,2.42,A,Boxelder
USGS,06752280,2022-12-11,2.45,A,Boxelder
USGS,06752280,2022-12-12,2.42,A,Boxelder
USGS,06752280,2022-12-13,2.32,A,Boxelder
USGS,06752280,2022-12-14,2.53,A,Boxelder
USGS,06752280,2022-12-15,2.37,A,Boxelder
USGS,06752280,2022-12-16,2.64,A,Boxelder
USGS,06752280,2022-12-17,2.38,A,Boxelder
USGS,06752280,2022-12-18,2.26,A,Boxelder
USGS,06752280,2022-12-19,2.27,A,Boxelder
USGS,06752280,2022-12-20,2.14,A,Boxelder
USGS,06752280,2022-12-21,2.46,A e,Boxelder
USGS,06752280,2022-12-22,2.93,A e,Boxelder
USGS,06752280,2022-12-23,2.96,A e,Boxelder
USGS,06752280,2022-12-24,3,A e,Boxelder
USGS,06752280,2022-12-25,2.99,A e,Boxelder
USGS,06752280,2022-12-26,2.99,A e,Boxelder
USGS,06752280,2022-12-27,2.99,A e,Boxelder
USGS,06752280,2022-12-28,2.99,A e,Boxelder
USGS,06752280,2022-12-29,2.99,A e,Boxelder
USGS,06752280,2022-12-30,2.99,A e,Boxelder
USGS,06752280,2022-12-31,2.99,A e,Boxelder
USGS,06752280,2023-01-01,2.99,A e,Boxelder
USGS,06752280,2023-01-02,2.99,A e,Boxelder
USGS,06752280,2023-01-03,2.99,A e,Boxelder
USGS,06752280,2023-01-04,3.01,A e,Boxelder
USGS,06752280,2023-01-05,3.02,A e,Boxelder
USGS,06752280,2023-01-06,3.01,A e,Boxelder
USGS,06752280,2023-01-07,3.01,A e,Boxelder
USGS,06752280,2023-01-08,3.01,A e,Boxelder
USGS,06752280,2023-01-09,3.03,A e,Boxelder
USGS,06752280,2023-01-10,3.06,A e,Boxelder
USGS,06752280,2023-01-11,3.06,A e,Boxelder
USGS,06752280,2023-01-12,3.22,A e,Boxelder
USGS,06752280,2023-01-13,3.21,A,Boxelder
USGS,06752280,2023-01-14,3.15,A,Boxelder
USGS,06752280,2023-01-15,3.1,A,Boxelder
USGS,06752280,2023-01-16,3.05,A,Boxelder
USGS,06752280,2023-01-17,2.97,A e,Boxelder
USGS,06752280,2023-01-18,3.1,A e,Boxelder
USGS,06752280,2023-01-19,3.44,A e,Boxelder
USGS,06752280,2023-01-20,3.31,A,Boxelder
USGS,06752280,2023-01-21,3.1,A,Boxelder
USGS,06752280,2023-01-22,3.21,A,Boxelder
USGS,06752280,2023-01-23,3.15,A,Boxelder
USGS,06752280,2023-01-24,3.01,A,Boxelder
USGS,06752280,2023-01-25,2.75,A,Boxelder
USGS,06752280,2023-01-26,2.72,A,Boxelder
USGS,06752280,2023-01-27,2.59,A,Boxelder
USGS,06752280,2023-01-28,2.53,A,Boxelder
USGS,06752280,2023-01-29,2.53,A e,Boxelder
USGS,06752280,2023-01-30,2.61,A e,Boxelder
USGS,06752280,2023-01-31,3.01,A e,Boxelder
USGS,06752280,2023-02-01,3.01,A e,Boxelder
USGS,06752280,2023-02-02,2.94,A e,Boxelder
USGS,06752280,2023-02-03,2.9,A e,Boxelder
USGS,06752280,2023-02-04,2.79,A e,Boxelder
USGS,06752280,2023-02-05,2.66,A,Boxelder
USGS,06752280,2023-02-06,2.56,A,Boxelder
USGS,06752280,2023-02-07,2.29,A,Boxelder
USGS,06752280,2023-02-08,2.1,A,Boxelder
USGS,06752280,2023-02-09,2.14,A,Boxelder
USGS,06752280,2023-02-10,2,A,Boxelder
USGS,06752280,2023-02-11,1.99,A,Boxelder
USGS,06752280,2023-02-12,2.02,A,Boxelder
USGS,06752280,2023-02-13,1.88,A,Boxelder
USGS,06752280,2023-02-14,1.82,A,Boxelder
USGS,06752280,2023-02-15,2.03,A,Boxelder
USGS,06752280,2023-02-16,2.06,A,Boxelder
USGS,06752280,2023-02-17,2.04,A,Boxelder
USGS,06752280,2023-02-18,1.95,A,Boxelder
USGS,06752280,2023-02-19,2,A,Boxelder
USGS,06752280,2023-02-20,2.08,A,Boxelder
USGS,06752280,2023-02-21,2.1,A,Boxelder
USGS,06752280,2023-02-22,2.13,A,Boxelder
USGS,06752280,2023-02-23,2.15,A e,Boxelder
USGS,06752280,2023-02-24,2.17,A e,Boxelder
USGS,06752280,2023-02-25,2.53,A,Boxelder
USGS,06752280,2023-02-26,2.43,A,Boxelder
USGS,06752280,2023-02-27,2.33,A,Boxelder
USGS,06752280,2023-02-28,2.3,A,Boxelder
USGS,06752280,2023-03-01,2.13,A,Boxelder
